baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
1169.587488,1.729091429,0.466528132,3.706296169,0.000210312,0.001444215,XM_003558398.4
26934.45383,3.024881176,0.452892928,6.679020557,2.41E-11,7.23E-10,XM_003558418.3
566.953509,-1.938355416,0.359427083,-5.392903054,6.93E-08,1.12E-06,XM_003558421.4
34.20665853,-2.086373656,0.370129991,-5.63686734,1.73E-08,3.20E-07,XM_003558424.4
20.91510339,2.111316296,0.823612752,2.563481796,0.010362813,0.039929647,XM_003558431.4
361.8692437,-1.057603454,0.305284867,-3.464316671,0.00053158,0.00321015,XM_003558446.4
2142.84753,-1.293690551,0.186289275,-6.944525113,3.80E-12,1.30E-10,XM_003558450.4
1109.480649,-1.194978662,0.181059506,-6.599922238,4.11E-11,1.18E-09,XM_003558462.4
1734.421863,2.006711485,0.164595064,12.19180839,3.44E-34,1.34E-31,XM_003558471.2
178.2431784,-2.480967215,0.312170387,-7.947477789,1.90E-15,1.08E-13,XM_003558475.4
460.156031,-1.703454077,0.367796298,-4.631515014,3.63E-06,3.95E-05,XM_003558490.4
2562.337377,1.519781495,0.224621524,6.765965545,1.32E-11,4.17E-10,XM_003558507.4
2233.787233,1.554508127,0.190693357,8.151873535,3.58E-16,2.29E-14,XM_003558518.4
43.59628162,-2.255812738,0.44741042,-5.041931607,4.61E-07,6.14E-06,XM_003558522.4
435.3655386,2.403408391,0.364087758,6.601178798,4.08E-11,1.17E-09,XM_003558537.4
96.83387616,-1.073691871,0.324911596,-3.304566181,0.000951235,0.005356639,XM_003558541.3
218.759539,1.128825568,0.256818656,4.395418873,1.11E-05,0.000107378,XM_003558560.4
327.9403832,1.304106121,0.208801312,6.245679716,4.22E-10,1.04E-08,XM_003558574.4
895.2743433,-1.635976174,0.313634194,-5.216192006,1.83E-07,2.67E-06,XM_003558575.4
727.407085,-1.751052361,0.216755823,-8.078455903,6.56E-16,4.00E-14,XM_003558576.4
223.5575403,-2.265870204,0.406509621,-5.573964517,2.49E-08,4.42E-07,XM_003558578.4
325.3871926,-4.956165524,0.358263063,-13.83387249,1.59E-43,1.07E-40,XM_003558604.4
3972.684691,-1.730992515,0.187701726,-9.222038345,2.92E-20,3.08E-18,XM_003558620.4
43.22145808,-2.251359434,0.475140679,-4.738300745,2.16E-06,2.46E-05,XM_003558629.4
103.6197769,1.233266716,0.175186298,7.03974416,1.93E-12,6.90E-11,XM_003558636.4
20.01448356,-1.290950049,0.446518985,-2.891142575,0.003838439,0.017513625,XM_003558640.4
345.3683481,1.133942125,0.252399092,4.492655323,7.03E-06,7.13E-05,XM_003558643.4
3572.317663,2.547436578,0.935447329,2.723228233,0.006464738,0.0269921,XM_003558655.4
480.1323369,-1.482505303,0.366959396,-4.039970955,5.35E-05,0.00043173,XM_003558658.4
379.7233738,-2.093968384,0.256788613,-8.15444408,3.51E-16,2.25E-14,XM_003558661.4
112.3970403,-1.407759166,0.362311056,-3.885498776,0.00010212,0.000768525,XM_003558662.4
91.09216599,-5.062915791,0.529972674,-9.553163857,1.26E-21,1.57E-19,XM_003558663.4
488.0521337,-1.658637866,0.462019893,-3.589970676,0.000330715,0.002129375,XM_003558665.4
716.0826515,-1.089204389,0.258034417,-4.221159343,2.43E-05,0.000215512,XM_003558675.4
150.4914322,-1.262561934,0.248315276,-5.084511733,3.69E-07,5.03E-06,XM_003558681.4
156.0490212,1.218642433,0.329763099,3.695508794,0.000219447,0.001497485,XM_003558683.4
143.1371873,-4.211226274,0.511792966,-8.228378577,1.90E-16,1.27E-14,XM_003558695.4
193.0901027,-1.287235215,0.190357236,-6.762207958,1.36E-11,4.27E-10,XM_003558704.4
513.8526023,1.102008304,0.113902506,9.675013681,3.85E-22,5.04E-20,XM_003558711.3
127.6998286,-2.543403799,0.489578392,-5.19508998,2.05E-07,2.96E-06,XM_003558712.4
868.559272,3.44022479,0.973184838,3.535016839,0.000407749,0.002555172,XM_003558722.4
44.31005611,1.14043648,0.336777409,3.386321203,0.000708364,0.004135877,XM_003558723.4
1194.333309,1.29817967,0.320426457,4.05141224,5.09E-05,0.000413542,XM_003558727.4
10.93093771,6.093551686,1.402063137,4.346132156,1.39E-05,0.000131301,XM_003558752.3
49.97227002,1.893787224,0.318341615,5.94891504,2.70E-09,5.73E-08,XM_003558763.4
184.443877,1.518527225,0.597419157,2.541812073,0.011027945,0.042047273,XM_003558764.4
57.5116113,1.080790059,0.271463211,3.981350012,6.85E-05,0.000538392,XM_003558776.4
75.15895732,-2.220849878,0.397259478,-5.590426413,2.27E-08,4.07E-07,XM_003558779.4
954.0563658,1.390331952,0.239280544,5.810468026,6.23E-09,1.23E-07,XM_003558790.4
256.5088189,-1.760791985,0.397531267,-4.429316962,9.45E-06,9.33E-05,XM_003558803.4
109.2728912,1.312979564,0.266229891,4.931751124,8.15E-07,1.02E-05,XM_003558810.4
4831.814977,1.121554025,0.255187391,4.395021327,1.11E-05,0.000107547,XM_003558814.4
8.194643524,-1.982660229,0.799278498,-2.480562451,0.013117528,0.04855595,XM_003558820.4
246.1822062,-1.406941835,0.314845792,-4.468669646,7.87E-06,7.91E-05,XM_003558824.4
102.0731341,-3.267488744,0.629693417,-5.189015254,2.11E-07,3.05E-06,XM_003558825.4
51.04855365,-3.63162677,0.609549246,-5.957889033,2.56E-09,5.43E-08,XM_003558826.4
440.8521617,-1.938953875,0.542040644,-3.57713743,0.000347378,0.002221728,XM_003558828.4
480.7352105,1.033204928,0.138524869,7.458624101,8.74E-14,3.82E-12,XM_003558832.4
59.00013924,-1.378567663,0.390157766,-3.533359538,0.000410314,0.002567309,XM_003558839.4
977.5415419,1.324600665,0.328345884,4.034162537,5.48E-05,0.000440728,XM_003558844.2
27.73158047,-2.77879525,0.645123273,-4.307386458,1.65E-05,0.000153198,XM_003558865.4
226.1073754,-1.601567741,0.292311664,-5.4789731,4.28E-08,7.23E-07,XM_003558888.4
2461.292555,-1.494616362,0.368984255,-4.050623684,5.11E-05,0.000414641,XM_003558894.4
994.6706409,-1.192538941,0.116744141,-10.21497894,1.70E-24,2.91E-22,XM_003558896.4
60.59007427,-1.032602828,0.252344275,-4.092039845,4.28E-05,0.000355551,XM_003558902.3
52.58840035,-1.895326544,0.387038906,-4.896992302,9.73E-07,1.20E-05,XM_003558906.4
128.723462,-1.007809498,0.220388517,-4.572876622,4.81E-06,5.08E-05,XM_003558914.4
244.6611314,1.858133474,0.397586082,4.673537531,2.96E-06,3.28E-05,XM_003558932.4
172.0042978,-3.080048667,0.693130029,-4.443680894,8.84E-06,8.80E-05,XM_003558947.4
202.7224155,1.391260741,0.131960339,10.54302186,5.47E-26,1.12E-23,XM_003558952.3
2967.209635,-3.270862119,0.366980357,-8.9129079,4.97E-19,4.47E-17,XM_003558967.4
554.0706819,-5.163314422,0.757832516,-6.813265881,9.54E-12,3.07E-10,XM_003558982.4
8.989872038,-4.066949134,0.798892896,-5.090731378,3.57E-07,4.89E-06,XM_003558985.4
112.0715821,-1.91426997,0.234590308,-8.160055672,3.35E-16,2.16E-14,XM_003558996.4
33.56633114,-4.077724584,0.773637696,-5.270845261,1.36E-07,2.05E-06,XM_003558997.4
650.1438604,1.209797404,0.181304602,6.672734109,2.51E-11,7.51E-10,XM_003559004.4
127.7954019,-2.153677175,0.498715519,-4.318448277,1.57E-05,0.000146609,XM_003559013.4
40.94261567,5.056055374,0.599137809,8.438885506,3.20E-17,2.34E-15,XM_003559046.4
38.32151333,-1.819642137,0.403852223,-4.50571282,6.62E-06,6.75E-05,XM_003559068.4
