baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,names
1452.051526,1.015690955,0.338443391,3.001066001,0.002690362,0.046560355,XM_003573810.4
4222.70343,-1.197731859,0.23519086,-5.092595257,3.53E-07,4.98E-05,XM_003573862.3
684.8203208,1.401332916,0.353511844,3.964033852,7.37E-05,0.003714324,XM_003573981.4
330.1246918,1.606002714,0.336670779,4.770246829,1.84E-06,0.000199267,XM_003573985.4
32.91541884,-1.070978411,0.338934456,-3.159839288,0.001578562,0.032732721,XM_003574149.4
1009.43743,1.031157536,0.243862774,4.228433559,2.35E-05,0.001581581,XM_003574333.4
69.67495082,-1.422247392,0.432535809,-3.288161028,0.001008441,0.024328159,XM_003574427.4
60.38400671,1.195803281,0.319353366,3.744451787,0.000180788,0.006983714,XM_003574445.4
591.0232012,1.046378909,0.344676015,3.035833257,0.00239872,0.043045044,XM_003574536.4
117.3679562,-1.187795295,0.34016195,-3.491852322,0.000479683,0.014229842,XM_003574569.4
9879.194434,1.82444599,0.239530168,7.616769129,2.60E-14,2.15E-11,XM_003574679.4
247.1088213,-1.940775804,0.426378064,-4.551772164,5.32E-06,0.000477992,XM_003575113.4
459.171484,-1.004182554,0.138066696,-7.273170044,3.51E-13,2.50E-10,XM_003575321.4
405.302966,1.28783059,0.357246526,3.604879256,0.000312298,0.010395963,XM_003575325.4
63.03479654,1.398969056,0.401171533,3.48720919,0.000488089,0.014428509,XM_003576155.4
43.12370973,1.989877191,0.611735791,3.252837613,0.001142588,0.0262372,XM_003576221.4
40.8681995,1.412253461,0.396819861,3.558928366,0.000372371,0.011824331,XM_003576249.4
42.98673321,-1.068358435,0.317288359,-3.367152953,0.000759486,0.019979668,XM_003576553.4
7522.042877,-1.233472316,0.242684466,-5.082617506,3.72E-07,5.22E-05,XM_003577061.4
80.42025995,1.162502533,0.257043577,4.522589302,6.11E-06,0.000533442,XM_003577076.4
644.6946442,1.022878551,0.324099744,3.156060961,0.001599154,0.033029466,XM_003577154.4
1882.74368,1.151326445,0.362558842,3.175557482,0.001495489,0.031457273,XM_003577166.4
148.6519182,1.356417325,0.267135704,5.077633976,3.82E-07,5.32E-05,XM_003577215.4
853.6791187,1.252377192,0.333631451,3.753774373,0.000174192,0.006812084,XM_003577258.4
5089.978261,1.113327346,0.323533105,3.441154337,0.000579238,0.016456244,XM_003577454.4
60.9949515,-1.425152467,0.263125581,-5.416244447,6.09E-08,1.11E-05,XM_003577487.4
71.42169444,1.195818751,0.379801319,3.148537648,0.001640896,0.033520772,XM_003577503.4
85.77297376,1.518414703,0.487347546,3.11567118,0.001835268,0.03606219,XM_003577729.4
535.6561815,1.002670354,0.314039165,3.19281945,0.00140891,0.030225753,XM_003577794.4
50.87949054,1.377396936,0.388052108,3.549515406,0.000385941,0.012085018,XM_003577920.3
324.9093175,1.727734674,0.352075641,4.907282625,9.23E-07,0.000112016,XM_003578235.4
242.5931553,1.289134783,0.425802258,3.027543322,0.002465504,0.043670398,XM_003578248.4
1739.026175,-1.012101198,0.275258265,-3.676914835,0.000236072,0.0084849,XM_003578271.4
803.2698256,1.531043566,0.268370983,5.704951962,1.16E-08,2.58E-06,XM_003578430.4
68.48833503,1.40287604,0.456336423,3.074214484,0.002110576,0.039503618,XM_003578431.4
537.955293,1.047323723,0.319386204,3.279176467,0.001041105,0.024850247,XM_003578512.4
30.26414105,1.702031679,0.46745548,3.641056214,0.000271522,0.00937847,XM_003578649.4
3071.834047,1.294375129,0.368334385,3.514130587,0.000441196,0.013392481,XM_003578676.4
409.8834626,1.222736046,0.235332608,5.195778248,2.04E-07,3.24E-05,XM_003578755.4
79.77166011,-1.126441416,0.371123813,-3.035217297,0.002403624,0.04310187,XM_003578838.4
145.314698,2.238973637,0.455124055,4.919479897,8.68E-07,0.000107065,XM_003578868.4
160.8405122,-1.155259065,0.226622796,-5.097717809,3.44E-07,4.87E-05,XM_003578908.4
326.2736063,1.204208095,0.286114026,4.208839784,2.57E-05,0.00168854,XM_003578943.4
96.35706683,1.569444207,0.483749545,3.244332161,0.001177264,0.026908886,XM_003578997.4
191.2896848,1.274092476,0.413569657,3.080720388,0.002065005,0.038797058,XM_003579050.4
391.1695756,1.046771956,0.245593402,4.262215305,2.02E-05,0.001410049,XM_003579120.3
1074.753239,1.385031682,0.218778435,6.330750467,2.44E-10,7.96E-08,XM_003579520.4
613.0550838,1.237023423,0.273428904,4.524113599,6.06E-06,0.000531484,XM_003579556.4
907.4374114,1.03360619,0.345638683,2.990423932,0.002785905,0.047681467,XM_003579577.3
198.2599254,1.281023767,0.370142432,3.460894121,0.000538385,0.015561697,XM_003579647.4
335.8137738,1.087921613,0.334205524,3.255247247,0.001132937,0.026093997,XM_003579665.4
1212.728605,1.31832496,0.34435481,3.828391302,0.000128984,0.005534243,XM_003579762.4
44.87158878,-1.163017082,0.325614765,-3.571757812,0.000354593,0.011435517,XM_003580017.4
2114.596078,1.125779151,0.375506355,2.998029554,0.002717313,0.046895872,XM_003580018.4
4513.203654,1.071067794,0.209232624,5.119028629,3.07E-07,4.45E-05,XM_003580067.4
92.71497311,-1.159725116,0.265387107,-4.369937676,1.24E-05,0.000966205,XM_003580178.4
505.2000818,1.883512766,0.205042441,9.185965394,4.08E-20,1.69E-16,XM_003580185.4
2700.238268,1.108067923,0.346990858,3.193363452,0.001406258,0.030194983,XM_003580365.4
142.1585279,-1.279959044,0.233793466,-5.474742595,4.38E-08,8.42E-06,XM_003580406.4
1453.302704,3.771781623,0.411938726,9.156171495,5.38E-20,1.91E-16,XM_003580615.4
585.7328608,1.006315821,0.238023468,4.227800857,2.36E-05,0.001581747,XM_003580641.4
30.23259425,1.856195198,0.51034384,3.637146277,0.000275675,0.009475291,XM_003580773.3
430.2983122,1.211724542,0.318814302,3.800722035,0.000144275,0.005983314,XM_003580818.4
55.58157878,-1.00829255,0.32210838,-3.130289723,0.00174634,0.035136438,XM_003580856.4
38.1779124,1.243790698,0.349157566,3.562261913,0.000367673,0.011735261,XM_003580925.2
421.006169,2.010897134,0.567048142,3.546254692,0.000390748,0.012172925,XM_003580978.3
69.48413003,-20.32838841,3.871954828,-5.250161563,1.52E-07,2.50E-05,XM_003581307.4
160.7369735,3.537753438,0.548915277,6.444989945,1.16E-10,3.93E-08,XM_003581492.4
83.65817335,1.318372482,0.315184597,4.182858212,2.88E-05,0.001854312,XM_003581506.4
52.86900899,1.756968469,0.442187601,3.973355347,7.09E-05,0.003646279,XM_003581521.4
132.2832595,2.184814994,0.434967431,5.022939275,5.09E-07,6.72E-05,XM_010228999.3
228.4592545,1.017634325,0.289233992,3.518377343,0.000434194,0.013277464,XM_010229179.3
646.1888615,1.744296364,0.219834368,7.93459359,2.11E-15,2.64E-12,XM_010229259.3
104.9875787,-1.48698319,0.412708486,-3.60298671,0.000314582,0.010457941,XM_010229405.3
29.62952708,-20.70853182,4.20740634,-4.921923424,8.57E-07,0.000106265,XM_010229674.3
127.967995,1.421659518,0.37617472,3.779253213,0.000157299,0.006374224,XM_010229990.3
31.468282,-6.898343156,1.334602971,-5.168835455,2.36E-07,3.65E-05,XM_010230066.3
181.3378122,-1.013000627,0.291589629,-3.474062603,0.000512641,0.015027786,XM_010230226.3
1029.138763,1.039270151,0.160692915,6.467429839,9.97E-11,3.53E-08,XM_010230248.3
968.9992961,1.136249676,0.239125743,4.751682789,2.02E-06,0.0002138,XM_010230249.3
108.8284805,1.094810869,0.346899113,3.155992123,0.001599532,0.033029466,XM_010230278.3
45.49999312,-1.823911479,0.54841071,-3.325813018,0.00088161,0.022264705,XM_010230412.3
1522.451334,1.800872623,0.417585817,4.312580908,1.61E-05,0.001166683,XM_010230554.3
64.33888514,1.237707481,0.415449823,2.979198475,0.002890035,0.048757055,XM_010230561.3
168.2886122,1.249881769,0.289711978,4.314221935,1.60E-05,0.001161438,XM_010230628.3
252.4367042,1.043111893,0.265909148,3.922813116,8.75E-05,0.004150137,XM_010230655.3
27.64978946,-19.99193146,4.208303707,-4.750591416,2.03E-06,0.000214043,XM_010230750.3
142.1441654,-1.030153728,0.30449626,-3.383140827,0.000716619,0.019007642,XM_010230963.3
41.74444608,-1.083305943,0.343975134,-3.149372835,0.001636213,0.033452665,XM_010230966.3
92.20677991,3.879736376,1.110882647,3.492480855,0.000478556,0.014213397,XM_010231271.2
167.2633551,1.358511284,0.396062877,3.430039429,0.000603494,0.016959787,XM_010231859.3
39.30895777,1.731961704,0.571039761,3.032996689,0.002421383,0.043263896,XM_010231904.3
150.0887163,1.676809244,0.259217748,6.468728541,9.88E-11,3.53E-08,XM_010231939.3
191.3506792,1.063498941,0.342678217,3.103491525,0.001912517,0.037142071,XM_010232388.3
1289.970051,-1.138043685,0.22896114,-4.970466539,6.68E-07,8.58E-05,XM_010232518.3
1755.287299,3.098526446,0.364707106,8.495931093,1.96E-17,4.06E-14,XM_010232998.2
1164.316561,1.786882791,0.274818483,6.502047363,7.92E-11,3.07E-08,XM_010233078.3
25.75692483,4.358188503,1.235982686,3.526091873,0.000421741,0.013008915,XM_010233121.3
181.2843765,-1.347800351,0.452762149,-2.976839723,0.002912362,0.048967175,XM_010233189.3
442.5412924,-1.695011947,0.302618362,-5.601153662,2.13E-08,4.51E-06,XM_010233230.3
29.67283037,3.425878234,0.988511502,3.465693852,0.000528865,0.015358144,XM_010233328.3
41.34876029,-1.888561764,0.553213529,-3.413802561,0.00064063,0.017678538,XM_010233457.2
959.6470375,1.172695922,0.347465874,3.374995961,0.000738168,0.019537417,XM_010233550.3
146.8722862,1.360831363,0.455846529,2.985284031,0.002833151,0.048026077,XM_010233795.3
847.5143718,-1.143796211,0.148007754,-7.727947877,1.09E-14,1.04E-11,XM_010233856.3
218.5991369,1.165923188,0.374042452,3.117087868,0.001826471,0.035997288,XM_010234269.3
215.049597,1.362809539,0.396833353,3.434211183,0.000594281,0.016766972,XM_010234460.3
384.4740782,-1.55731975,0.498283281,-3.125370265,0.001775814,0.035480707,XM_010234627.3
57.84632901,1.818704588,0.486116505,3.741293636,0.000183075,0.007038714,XM_010235345.2
103.2193228,-1.020855217,0.282178066,-3.617769562,0.000297153,0.009958634,XM_010235347.3
99.44188525,1.363940006,0.343389735,3.971988286,7.13E-05,0.003652119,XM_010235379.3
106.4702169,1.161252747,0.334507257,3.471532295,0.000517497,0.015134349,XM_010235621.3
66.60275833,-1.554300096,0.370324073,-4.197134909,2.70E-05,0.001759517,XM_010235689.3
241.93175,1.654657798,0.415895059,3.978546424,6.93E-05,0.003620104,XM_010235813.2
96.50273343,-1.048965822,0.274941086,-3.815238518,0.000136051,0.005734874,XM_010235928.3
2851.415939,1.700019721,0.248634307,6.837430201,8.06E-12,4.17E-09,XM_010236080.3
